championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
PCS/2020_Season/Spring_Season;2020-04-03;10.6;Liyab Esports;Talon Esports;Talon Esports;['Miss Fortune', 'Olaf', 'Sett', 'Syndra', 'Azir'];"['Aphelios', 'Elise', 'Pantheon', ""Rek'Sai"", 'Lee Sin']";['Poppy', 'Trundle', 'LeBlanc', 'Varus', 'Taric'];['Ornn', 'Jarvan IV', 'Lissandra', 'Senna', 'Tahm Kench'];['Kaigu', 'Doedoii', 'Rex (Kim Tae-yeon)', 'Exosen', 'Hamez'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing']
PCS/2020_Season/Spring_Season;2020-04-03;10.6;Liyab Esports;Ahq eSports Club;Ahq eSports Club;['Olaf', 'Syndra', 'Sett', 'Zoe', 'LeBlanc'];['Elise', 'Aphelios', 'Ornn', 'Irelia', 'Pantheon'];['Poppy', 'Gragas', 'Sylas', 'Kalista', 'Taric'];"['Maokai', ""Rek'Sai"", 'Kassadin', 'Varus', 'Thresh']";['Kaigu', 'Doedoii', 'Rex (Kim Tae-yeon)', 'Exosen', 'Hamez'];['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera']
PCS/2020_Season/Spring_Season;2020-03-29;10.6;Hong Kong Attitude;Ahq eSports Club;Ahq eSports Club;['LeBlanc', 'Senna', 'Zoe', 'Trundle', 'Taric'];['Elise', 'Aphelios', 'Sett', 'Blitzcrank', 'Bard'];"['Ornn', ""Rek'Sai"", 'Ekko', 'Tristana', 'Poppy']";['Maokai', 'Olaf', 'Kalista', 'Syndra', 'Tahm Kench'];['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing'];['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera']
PCS/2020_Season/Spring_Season;2020-03-29;10.6;Hong Kong Attitude;Machi Esports;Machi Esports;['LeBlanc', 'Kalista', 'Senna', 'Azir', 'Braum'];"[""Rek'Sai"", 'Aphelios', 'Trundle', 'Olaf', 'Bard']";['Sett', 'Gragas', 'Sylas', 'Miss Fortune', 'Blitzcrank'];['Renekton', 'Sejuani', 'Kassadin', 'Varus', 'Thresh'];['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)']
PCS/2020_Season/Spring_Season;2020-03-29;10.6;Alpha Esports;Resurgence;Resurgence;['Syndra', 'Senna', 'Pantheon', 'Diana', 'LeBlanc'];"['Lee Sin', ""Rek'Sai"", 'Sett', 'Gragas', 'Kassadin']";['Aatrox', 'Ekko', 'Azir', 'Aphelios', 'Nautilus'];['Ornn', 'Olaf', 'Lucian', 'Varus', 'Bard'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Dennis']
PCS/2020_Season/Spring_Season;2020-03-29;10.6;Talon Esports;Berjaya Dragons;Talon Esports;['Varus', 'Sejuani', 'Sett', 'Kalista', 'Irelia'];['Senna', 'LeBlanc', 'Azir', 'Thresh', 'Alistar'];"['Ornn', ""Rek'Sai"", 'Rumble', 'Aphelios', 'Tahm Kench']";['Mordekaiser', 'Jarvan IV', 'Renekton', 'Syndra', 'Nautilus'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing'];['Azhi', 'Enso', 'Maoan', 'K2 (Law Chi Kit)', 'Chilly']
PCS/2020_Season/Spring_Season;2020-03-29;10.6;Alpha Esports;J Team;Alpha Esports;['Syndra', 'Pantheon', 'Senna', 'Varus', 'Kalista'];"['LeBlanc', ""Rek'Sai"", 'Lee Sin', 'Elise', 'Zoe']";['Sett', 'Ekko', 'Vayne', 'Aphelios', 'Nautilus'];['Renekton', 'Sejuani', 'Ornn', 'Taliyah', 'Leona'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['Rest', 'Hana', 'Nestea', 'Lilv', 'Woody']
PCS/2020_Season/Spring_Season;2020-03-28;10.6;Ahq eSports Club;Talon Esports;Talon Esports;"['Elise', 'LeBlanc', ""Rek'Sai"", 'Ornn', 'Gangplank']";['Aphelios', 'Sett', 'Senna', 'Kalista', 'Varus'];['Renekton', 'Sejuani', 'Zoe', 'Ezreal', 'Braum'];['Mordekaiser', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Bard'];['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing']
PCS/2020_Season/Spring_Season;2020-03-28;10.6;Hong Kong Attitude;Alpha Esports;Hong Kong Attitude;['LeBlanc', 'Kalista', 'Lee Sin', 'Kassadin', 'Yuumi'];['Aphelios', 'Syndra', 'Senna', 'Pantheon', 'Zoe'];['Sett', 'Elise', 'Azir', 'Varus', 'Braum'];['Renekton', 'Olaf', 'Qiyana', 'Miss Fortune', 'Nautilus'];['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino']
PCS/2020_Season/Spring_Season;2020-03-28;10.6;Alpha Esports;Nova Esports (Thai Team);Nova Esports (Thai Team);['Syndra', 'Senna', 'Blitzcrank', 'Thresh', 'Nautilus'];"['LeBlanc', ""Rek'Sai"", 'Aphelios', 'Jinx', 'Varus']";['Maokai', 'Lee Sin', 'Zoe', 'Ashe', 'Tahm Kench'];['Renekton', 'Elise', 'Qiyana', 'Kalista', 'Taric'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP']
PCS/2020_Season/Spring_Season;2020-03-28;10.6;J Team;Berjaya Dragons;Berjaya Dragons;"['LeBlanc', ""Rek'Sai"", 'Ornn', 'Irelia', 'Braum']";['Senna', 'Aphelios', 'Kalista', 'Syndra', 'Ezreal'];['Renekton', 'Elise', 'Pantheon', 'Sivir', 'Taric'];['Sett', 'Sejuani', 'Aatrox', 'Varus', 'Tahm Kench'];['Rest', 'Hana', 'Nestea', 'Lilv', 'Woody'];['Azhi', 'Enso', 'Maoan', 'K2 (Law Chi Kit)', 'Chilly']
PCS/2020_Season/Spring_Season;2020-03-28;10.6;Nova Esports (Thai Team);Resurgence;Resurgence;['Sett', 'Varus', 'Senna', 'Xin Zhao', 'Trundle'];['Elise', 'Kalista', 'Gragas', 'Jarvan IV', 'Olaf'];['Fiora', 'Sejuani', 'LeBlanc', 'Aphelios', 'Braum'];"['Ornn', ""Rek'Sai"", 'Diana', 'Miss Fortune', 'Bard']";['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP'];['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Dennis']
PCS/2020_Season/Spring_Season;2020-03-27;10.6;Machi Esports;Berjaya Dragons;Machi Esports;"['Senna', ""Rek'Sai"", 'Zoe', 'Irelia', 'Braum']";['Aphelios', 'LeBlanc', 'Kalista', 'Azir', 'Rakan'];['Sett', 'Gragas', 'Corki', 'Miss Fortune', 'Thresh'];['Renekton', 'Sejuani', 'Ekko', 'Varus', 'Tahm Kench'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)'];['Azhi', 'Enso', 'Minji', 'K2 (Law Chi Kit)', 'Chilly']
PCS/2020_Season/Spring_Season;2020-03-27;10.6;J Team;Resurgence;Resurgence;['LeBlanc', 'Olaf', 'Aphelios', 'Azir', 'Karma'];['Sett', 'Kalista', 'Elise', 'Tahm Kench', 'Nautilus'];['Aatrox', 'Gragas', 'Yasuo', 'Senna', 'Galio'];['Ornn', 'Xin Zhao', 'Renekton', 'Varus', 'Bard'];['Rest', 'Hana', 'Nestea', 'Lilv', 'Woody'];['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Dennis']
PCS/2020_Season/Spring_Season;2020-03-27;10.6;Alpha Esports;Machi Esports;Machi Esports;['Syndra', 'Senna', 'Aphelios', 'Rakan', 'Nautilus'];"['LeBlanc', ""Rek'Sai"", 'Lee Sin', 'Leona', 'Thresh']";['Sett', 'Elise', 'Kassadin', 'Miss Fortune', 'Braum'];['Renekton', 'Sejuani', 'Varus', 'Ezreal', 'Tahm Kench'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)']
PCS/2020_Season/Spring_Season;2020-03-27;10.6;Hong Kong Attitude;Nova Esports (Thai Team);Nova Esports (Thai Team);['LeBlanc', 'Elise', 'Kalista', 'Galio', 'Tahm Kench'];['Zoe', 'Aphelios', 'Sett', 'Irelia', 'Azir'];['Gangplank', 'Sejuani', 'Kassadin', 'Miss Fortune', 'Thresh'];['Lucian', 'Jarvan IV', 'Sylas', 'Senna', 'Maokai'];['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing'];['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;J Team;Liyab Esports;J Team;"['Zoe', 'Olaf', 'Elise', 'Lee Sin', ""Rek'Sai""]";['Sett', 'Aphelios', 'Syndra', 'Pantheon', 'Galio'];['Gangplank', 'Gragas', 'Qiyana', 'Senna', 'Tahm Kench'];['Ornn', 'Jarvan IV', 'LeBlanc', 'Varus', 'Karma'];['Rest', 'Hana', 'Nestea', 'Lilv', 'Woody'];['Kaigu', 'Doedoii', 'Rex (Kim Tae-yeon)', 'Exosen', 'Hamez']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;Nova Esports (Thai Team);Talon Esports;Talon Esports;"[""Rek'Sai"", 'Zoe', 'LeBlanc', 'Tahm Kench', 'Nautilus']";['Kalista', 'Elise', 'Senna', 'Sejuani', 'Jarvan IV'];['Aatrox', 'Skarner', 'Azir', 'Miss Fortune', 'Sett'];['Ornn', 'Lee Sin', 'Taliyah', 'Aphelios', 'Bard'];['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;Hong Kong Attitude;Resurgence;Hong Kong Attitude;['LeBlanc', 'Varus', 'Olaf', 'Sejuani', 'Ekko'];['Aphelios', 'Senna', 'Miss Fortune', 'Kalista', 'Xayah'];['Gangplank', 'Elise', 'Sett', 'Syndra', 'Nautilus'];"['Renekton', 'Pantheon', 'Taliyah', ""Kai'Sa"", 'Morgana']";['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing'];['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Do1u1u']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;J Team;Talon Esports;J Team;"[""Rek'Sai"", 'LeBlanc', 'Ornn', 'Azir', 'Bard']";['Aphelios', 'Elise', 'Olaf', 'Sejuani', 'Gragas'];['Renekton', 'Jarvan IV', 'Galio', 'Senna', 'Tahm Kench'];['Kennen', 'Lee Sin', 'Cassiopeia', 'Varus', 'Sett'];['Rest', 'Hana', 'Nestea', 'Lilv', 'Woody'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;Machi Esports;Resurgence;Machi Esports;['LeBlanc', 'Olaf', 'Varus', 'Tahm Kench', 'Braum'];['Aphelios', 'Elise', 'Senna', 'Yuumi', 'Thresh'];['Renekton', 'Sejuani', 'Syndra', 'Miss Fortune', 'Nautilus'];['Sett', 'Gragas', 'Sylas', 'Ezreal', 'Alistar'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)'];['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Do1u1u']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;Ahq eSports Club;Berjaya Dragons;Ahq eSports Club;['Elise', 'LeBlanc', 'Senna', 'Ezreal', 'Varus'];['Aphelios', 'Olaf', 'Sett', 'Jarvan IV', 'Renekton'];['Gangplank', 'Sejuani', 'Zoe', 'Miss Fortune', 'Nautilus'];"['Mordekaiser', ""Rek'Sai"", 'Syndra', 'Caitlyn', 'Morgana']";['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera'];['Azhi', 'Enso', 'Minji', 'K2 (Law Chi Kit)', 'Chilly']
PCS/2020_Season/Spring_Season;2020-03-22;10.5;Alpha Esports;Liyab Esports;Alpha Esports;['Syndra', 'Senna', 'Kalista', 'Galio', 'Rumble'];['Lee Sin', 'Sett', 'Aphelios', 'Ezreal', 'Varus'];"['Aatrox', ""Rek'Sai"", 'LeBlanc', 'Jinx', 'Tahm Kench']";['Irelia', 'Jarvan IV', 'Zoe', 'Miss Fortune', 'Yuumi'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['Kaigu', 'Doedoii', 'Rex (Kim Tae-yeon)', 'Exosen', 'Hamez']
PCS/2020_Season/Spring_Season;2020-03-21;10.5;Alpha Esports;Talon Esports;Alpha Esports;"['Senna', 'Syndra', ""Rek'Sai"", 'Olaf', 'Skarner']";['Aphelios', 'Elise', 'Kassadin', 'Ezreal', 'Varus'];['Aatrox', 'Lee Sin', 'LeBlanc', 'Jinx', 'Tahm Kench'];['Gangplank', 'Gragas', 'Lissandra', 'Miss Fortune', 'Sett'];['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing']
PCS/2020_Season/Spring_Season;2020-03-21;10.5;Liyab Esports;Hong Kong Attitude;Hong Kong Attitude;['Elise', 'Kalista', 'Zoe', 'Thresh', 'Syndra'];['LeBlanc', 'Aphelios', 'Senna', 'Nautilus', 'Alistar'];"['Gangplank', 'Lee Sin', 'Galio', ""Kai'Sa"", 'Sett']";"['Renekton', ""Rek'Sai"", 'Sylas', 'Miss Fortune', 'Braum']";['Kaigu', 'Doedoii', 'Rex (Kim Tae-yeon)', 'Exosen', 'Hamez'];['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing']
PCS/2020_Season/Spring_Season;2020-03-21;10.5;J Team;Ahq eSports Club;Ahq eSports Club;['Olaf', 'Zoe', 'Jarvan IV', 'Syndra', 'Cassiopeia'];['Aphelios', 'Elise', 'Senna', 'LeBlanc', 'Ornn'];"['Rumble', ""Rek'Sai"", 'Neeko', 'Kalista', 'Sett']";['Renekton', 'Sejuani', 'Kassadin', 'Miss Fortune', 'Nautilus'];['Rest', 'Lauva', 'Nestea', 'Lilv', 'Woody'];['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera']
PCS/2020_Season/Spring_Season;2020-03-21;10.5;Berjaya Dragons;Liyab Esports;Liyab Esports;['Olaf', 'LeBlanc', 'Senna', 'Taric', 'Thresh'];['Sett', 'Aphelios', 'Elise', 'Tahm Kench', 'Braum'];"['Mordekaiser', ""Rek'Sai"", 'Zoe', 'Ezreal', 'Nautilus']";['Ornn', 'Jarvan IV', 'Syndra', 'Kalista', 'Leona'];['Azhi', 'Enso', 'Minji', 'K2 (Law Chi Kit)', 'Chilly'];['Kaigu', 'Doedoii', 'Rex (Kim Tae-yeon)', 'Exosen', 'Hamez']
PCS/2020_Season/Spring_Season;2020-03-21;10.5;Machi Esports;Nova Esports (Thai Team);Machi Esports;['Kalista', 'Renekton', 'Varus', 'LeBlanc', 'Aatrox'];"['Zoe', ""Rek'Sai"", 'Miss Fortune', 'Trundle', 'Olaf']";['Sett', 'Elise', 'Azir', 'Aphelios', 'Blitzcrank'];['Irelia', 'Sejuani', 'Orianna', 'Senna', 'Tahm Kench'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)'];['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP']
PCS/2020_Season/Spring_Season;2020-03-21;10.5;Resurgence;Berjaya Dragons;Berjaya Dragons;['Elise', 'Zoe', 'Ezreal', 'Yuumi', 'Thresh'];['Aphelios', 'LeBlanc', 'Senna', 'Trundle', 'Sejuani'];['Aatrox', 'Skarner', 'Syndra', 'Varus', 'Braum'];"['Sett', ""Rek'Sai"", 'Ekko', 'Miss Fortune', 'Karma']";['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Do1u1u'];['Azhi', 'Enso', 'Minji', 'K2 (Law Chi Kit)', 'Chilly']
PCS/2020_Season/Spring_Season;2020-03-20;10.5;Alpha Esports;Berjaya Dragons;Berjaya Dragons;['Syndra', 'Senna', 'Pantheon', 'Zoe', 'LeBlanc'];['Aphelios', 'Lee Sin', 'Sett', 'Kassadin', 'Renekton'];['Aatrox', 'Elise', 'Sylas', 'Miss Fortune', 'Thresh'];"['Mordekaiser', ""Rek'Sai"", 'Qiyana', 'Ezreal', 'Nautilus']";['Rock (Tsai Chung-Ting)', 'Catjug', 'Assassin', 'Atlen', 'Kino'];['Azhi', 'Enso', 'Minji', 'K2 (Law Chi Kit)', 'Chilly']
PCS/2020_Season/Spring_Season;2020-03-20;10.5;Ahq eSports Club;Resurgence;Ahq eSports Club;['Elise', 'LeBlanc', 'Senna', 'Lee Sin', 'Sejuani'];['Aphelios', 'Zoe', 'Olaf', 'Bard', 'Thresh'];['Renekton', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Yuumi'];['Poppy', 'Trundle', 'Ekko', 'Varus', 'Braum'];['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera'];['Shinsekai', 'Epic', 'Raven (Kenneth Goh Kai Yang)', 'Mexi', 'Do1u1u']
PCS/2020_Season/Spring_Season;2020-03-20;10.5;Hong Kong Attitude;J Team;Hong Kong Attitude;['LeBlanc', 'Sett', 'Olaf', 'Varus', 'Ezreal'];['Aphelios', 'Senna', 'Elise', 'Thresh', 'Morgana'];"['Ornn', ""Rek'Sai"", 'Azir', 'Miss Fortune', 'Bard']";['Aatrox', 'Sejuani', 'Sylas', 'Caitlyn', 'Braum'];['3z', 'Holo (Tsang Dek Lam)', 'JimieN', 'MnM (Wong Ka Chun)', 'Wing'];['Rest', 'Hana', 'Nestea', 'Lilv', 'Woody']
PCS/2020_Season/Spring_Season;2020-03-20;10.5;Nova Esports (Thai Team);Ahq eSports Club;Nova Esports (Thai Team);"['Zoe', 'Olaf', ""Rek'Sai"", 'Sett', 'Irelia']";['Elise', 'Aphelios', 'Renekton', 'LeBlanc', 'Ornn'];['Kalista', 'Sejuani', 'Orianna', 'Varus', 'Karma'];['Aatrox', 'Jarvan IV', 'Syndra', 'Senna', 'Tahm Kench'];['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP'];['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera']
PCS/2020_Season/Spring_Season;2020-03-20;10.5;Machi Esports;Talon Esports;Machi Esports;"['LeBlanc', ""Rek'Sai"", 'Ornn', 'Xayah', 'Ezreal']";['Aphelios', 'Sett', 'Senna', 'Kassadin', 'Syndra'];['Aatrox', 'Elise', 'Varus', 'Miss Fortune', 'Tahm Kench'];['Renekton', 'Lee Sin', 'Zoe', 'Jinx', 'Thresh'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)'];['Hanabi (Su Chia-Hsiang)', 'River (Kim Dong-woo)', 'Candy (Kim Seung-ju)', 'Unified', 'Kaiwing']
PCS/2020_Season/Spring_Season;2020-03-15;10.5;J Team;Nova Esports (Thai Team);Nova Esports (Thai Team);['Syndra', 'Renekton', 'Elise', 'Braum', 'Irelia'];['Aphelios', 'Sett', 'Senna', 'Kalista', 'Ezreal'];['Ornn', 'Jarvan IV', 'Rumble', 'Varus', 'Tahm Kench'];['Aatrox', 'Sejuani', 'Sylas', 'Miss Fortune', 'Nautilus'];['Rest', 'Lauva', 'Nestea', 'Lilv', 'Woody'];['Rockky', 'Ryan', 'G4', 'MixCrosS', 'PoP']
PCS/2020_Season/Spring_Season;2020-03-15;10.5;Ahq eSports Club;Machi Esports;Machi Esports;['Elise', 'Ornn', 'Syndra', 'Renekton', 'Yuumi'];['Aphelios', 'Senna', 'Olaf', 'Jarvan IV', 'Tahm Kench'];['Sett', 'Nocturne', 'Rumble', 'Ezreal', 'Braum'];"['Mordekaiser', ""Rek'Sai"", 'LeBlanc', 'Miss Fortune', 'Thresh']";['Ziv (Chen Yi)', 'Kongyue', 'Uniboy', 'Wako', 'Ysera'];['PK', 'Gemini', 'Mission', 'Bruce', 'Koala (Lin Chih-Chiang)']
