championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
CBLOL/2015_Season/Split_1;2015-02-22;5.3;CNB e-Sports Club;KaBuM! Orange;CNB e-Sports Club;['LeBlanc', 'Jax', 'Annie'];['Gnar', 'Kassadin', 'Lissandra'];['Maokai', 'Vi', 'Ahri', 'Lucian', 'Nami'];['Morgana', 'Rengar', 'Zed', 'Graves', 'Janna'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon']
CBLOL/2015_Season/Split_1;2015-02-22;5.3;KaBuM! Orange;CNB e-Sports Club;CNB e-Sports Club;['Gnar', 'Ahri', 'Kassadin'];['Annie', 'LeBlanc', 'Jax'];['Irelia', 'Nidalee', 'Xerath', 'Jinx', 'Janna'];['Maokai', 'Vi', 'Lissandra', 'Graves', 'Morgana'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos']
CBLOL/2015_Season/Split_1;2015-02-22;5.3;JAYOB e-Sports;INTZ;INTZ;"['Nidalee', ""Rek'Sai"", 'Kalista']";['Veigar', 'Zed', 'Morgana'];['Kassadin', 'Vi', 'Jarvan IV', 'Vayne', 'Janna'];['Rumble', 'Lee Sin', 'Lissandra', 'Corki', 'Thresh'];['Element', 'Oxydrean', 'YeTz', 'TheFoxz', 'Riyev'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
CBLOL/2015_Season/Split_1;2015-02-22;5.3;INTZ;JAYOB e-Sports;INTZ;['Veigar', 'Morgana', 'Zed'];['Nidalee', 'Kassadin', 'Kalista'];"['Sion', ""Rek'Sai"", 'Lissandra', 'Corki', 'Leona']";['Rumble', 'Pantheon', 'Jarvan IV', 'Graves', 'Annie'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['Element', 'Oxydrean', 'YeTz', 'TheFoxz', 'Riyev']
CBLOL/2015_Season/Split_1;2015-02-21;5.3;KaBuM! Black;Keyd Stars;Keyd Stars;['Annie', 'Jax', 'Sion'];"['Vi', 'Kalista', ""Rek'Sai""]";['Fizz', 'Nidalee', 'Lissandra', 'Tristana', 'Janna'];['Rumble', 'Jarvan IV', 'Morgana', 'Graves', 'Lulu'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)']
CBLOL/2015_Season/Split_1;2015-02-21;5.3;Keyd Stars;KaBuM! Black;Keyd Stars;['Vi', 'Kalista', 'Fizz'];['Annie', 'Lissandra', 'Sion'];"['Rumble', ""Rek'Sai"", 'Zed', 'Graves', 'Lulu']";['Jax', 'Nidalee', 'LeBlanc', 'Corki', 'Janna'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon']
CBLOL/2015_Season/Split_1;2015-02-21;5.3;Dexterity Team;PaiN Gaming;PaiN Gaming;['Gnar', 'Nidalee', 'LeBlanc'];['Lissandra', 'Morgana', 'Kassadin'];['Maokai', 'Lee Sin', 'Xerath', 'Caitlyn', 'Janna'];"['Rumble', ""Rek'Sai"", 'Katarina', 'Draven', 'Leona']";['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud']
CBLOL/2015_Season/Split_1;2015-02-21;5.3;PaiN Gaming;Dexterity Team;Dexterity Team;['Kassadin', 'Riven', 'Lissandra'];['Gnar', 'Katarina', 'Nidalee'];['Dr. Mundo', 'Jarvan IV', 'LeBlanc', 'Kalista', 'Blitzcrank'];['Maokai', 'Vi', 'Morgana', 'Tristana', 'Nunu'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho']
CBLOL/2015_Season/Split_1;2015-02-15;5.2;Dexterity Team;INTZ;INTZ;['Azir', 'Nidalee', 'Kassadin'];['Soraka', 'Riven', 'Janna'];"['Lissandra', ""Rek'Sai"", 'Ahri', 'Ezreal', 'Lulu']";['Gnar', 'Lee Sin', 'LeBlanc', 'Kalista', 'Morgana'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
CBLOL/2015_Season/Split_1;2015-02-15;5.2;INTZ;Dexterity Team;INTZ;['Soraka', 'Riven', 'Janna'];['Azir', 'Nidalee', 'Gnar'];"['Lissandra', ""Rek'Sai"", 'Kassadin', 'Kalista', 'Leona']";['Renekton', 'Jarvan IV', 'Cassiopeia', 'Tristana', 'Lulu'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho']
CBLOL/2015_Season/Split_1;2015-02-15;5.2;JAYOB e-Sports;Keyd Stars;Keyd Stars;['None', 'Jax', 'Gnar'];"['Irelia', ""Rek'Sai"", 'Kassadin']";['Rumble', 'Nidalee', 'Ahri', 'Kalista', 'Morgana'];['Lissandra', 'Jarvan IV', 'Zed', 'Graves', 'Annie'];['Element', 'Oxydrean', 'YeTz', 'TheFoxz', 'Riyev'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)']
CBLOL/2015_Season/Split_1;2015-02-15;5.2;Keyd Stars;JAYOB e-Sports;Keyd Stars;['Zed', 'Xerath', 'Irelia'];['None', 'Gnar', 'Jax'];"['Rumble', ""Rek'Sai"", 'Ahri', 'Kalista', 'Annie']";['Kassadin', 'Jarvan IV', 'Lissandra', 'Graves', 'Lulu'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)'];['Element', 'Oxydrean', 'YeTz', 'TheFoxz', 'Riyev']
CBLOL/2015_Season/Split_1;2015-02-14;5.2;KaBuM! Black;CNB e-Sports Club;CNB e-Sports Club;['Annie', 'Ahri', 'Nidalee'];['Gnar', 'Lissandra', 'Janna'];"['Maokai', ""Rek'Sai"", 'Kassadin', 'Sivir', 'Nunu']";['Jax', 'Lee Sin', 'Azir', 'Kalista', 'Leona'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos']
CBLOL/2015_Season/Split_1;2015-02-14;5.2;CNB e-Sports Club;KaBuM! Black;KaBuM! Black;['Gnar', 'Lulu', 'Janna'];"[""Rek'Sai"", 'Annie', 'Ahri']";['Lissandra', 'Rengar', 'Zed', 'Graves', 'Leona'];['Jax', 'Nidalee', 'Kassadin', 'Corki', 'Nunu'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon']
CBLOL/2015_Season/Split_1;2015-02-14;5.2;KaBuM! Orange;PaiN Gaming;PaiN Gaming;['Gnar', 'Rengar', 'Azir'];['Lissandra', 'Annie', 'Kassadin'];['Lulu', 'Jarvan IV', 'Ahri', 'Graves', 'Nami'];"['Rumble', 'Nunu', 'Morgana', ""Kog'Maw"", 'Janna']";['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud']
CBLOL/2015_Season/Split_1;2015-02-14;5.2;PaiN Gaming;KaBuM! Orange;PaiN Gaming;['Lissandra', 'Annie', 'Kassadin'];['Gnar', 'Rengar', 'Katarina'];['Rumble', 'Nunu', 'Azir', 'Corki', 'Janna'];['Lulu', 'Vi', 'Veigar', 'Kalista', 'Nami'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon']
CBLOL/2015_Season/Split_1;2015-02-08;5.2;INTZ;PaiN Gaming;PaiN Gaming;['Rengar', 'Nunu', 'Katarina'];['Kalista', 'Lissandra', 'Kassadin'];['Hecarim', 'Nidalee', 'Xerath', 'Ezreal', 'Leona'];['Gnar', 'Jarvan IV', 'LeBlanc', 'Sivir', 'Janna'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud']
CBLOL/2015_Season/Split_1;2015-02-08;5.2;PaiN Gaming;INTZ;INTZ;['Kalista', 'Lissandra', 'Kassadin'];['Rengar', 'Nunu', 'Nidalee'];['Lulu', 'Jarvan IV', 'LeBlanc', 'Twitch', 'Morgana'];['Irelia', 'Lee Sin', 'Azir', 'Graves', 'Leona'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
CBLOL/2015_Season/Split_1;2015-02-08;5.2;Dexterity Team;JAYOB e-Sports;Dexterity Team;['Azir', 'Kassadin', 'Rumble'];['Riven', 'Cassiopeia', 'Lissandra'];['Renekton', 'Jarvan IV', 'Ahri', 'Corki', 'Lulu'];['Jax', 'Lee Sin', 'Orianna', 'Vayne', 'Janna'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho'];['Element', 'Oxydrean', 'YeTz', 'Theusma', 'Riyev']
CBLOL/2015_Season/Split_1;2015-02-08;5.2;JAYOB e-Sports;Dexterity Team;Dexterity Team;['Riven', 'Cassiopeia', 'Janna'];['Azir', 'Jax', 'Jarvan IV'];"['Kassadin', ""Rek'Sai"", 'Zed', 'Graves', 'Thresh']";['Irelia', 'Vi', 'Morgana', 'Ezreal', 'Soraka'];['Element', 'Oxydrean', 'YeTz', 'Theusma', 'Riyev'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho']
CBLOL/2015_Season/Split_1;2015-02-07;5.2;CNB e-Sports Club;Keyd Stars;Keyd Stars;['Jax', 'Lissandra', 'Annie'];"[""Rek'Sai"", 'Kassadin', 'Maokai']";['Gnar', 'Jarvan IV', 'Azir', 'Graves', 'Janna'];['Rumble', 'Nidalee', 'Ahri', 'Lucian', 'Leona'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)']
CBLOL/2015_Season/Split_1;2015-02-07;5.2;Keyd Stars;CNB e-Sports Club;Keyd Stars;['Maokai', 'Gnar', 'Zed'];['Azir', 'Kassadin', 'Jax'];"['Rumble', ""Rek'Sai"", 'Ahri', 'Graves', 'Annie']";['Jarvan IV', 'Nidalee', 'Lissandra', 'Corki', 'Janna'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos']
CBLOL/2015_Season/Split_1;2015-02-07;5.2;KaBuM! Black;KaBuM! Orange;KaBuM! Black;['Annie', 'Ahri', 'Lulu'];"[""Rek'Sai"", 'Lissandra', 'Azir']";['Gnar', 'Vi', 'Kassadin', 'Kalista', 'Janna'];['Irelia', 'Jarvan IV', 'LeBlanc', 'Graves', 'Leona'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon']
CBLOL/2015_Season/Split_1;2015-02-07;5.2;KaBuM! Orange;KaBuM! Black;KaBuM! Orange;"[""Rek'Sai"", 'Janna', 'Kassadin']";['Azir', 'Annie', 'Lissandra'];['Lulu', 'Vi', 'Ahri', 'Sivir', 'Leona'];['Jax', 'Jarvan IV', 'Katarina', 'Kalista', 'Nami'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon']
CBLOL/2015_Season/Split_1;2015-02-01;5.1;INTZ;Keyd Stars;INTZ;['Cassiopeia', 'Kalista', 'LeBlanc'];"[""Rek'Sai"", 'Kassadin', 'Azir']";['Rumble', 'Jarvan IV', 'Zed', 'Graves', 'Leona'];['Gnar', 'Lee Sin', 'Lissandra', 'Sivir', 'Annie'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)']
CBLOL/2015_Season/Split_1;2015-02-01;5.1;Keyd Stars;INTZ;Keyd Stars;"['Sivir', 'Annie', ""Rek'Sai""]";['Kassadin', 'Cassiopeia', 'Jarvan IV'];['Gnar', 'Lee Sin', 'Azir', 'Graves', 'Janna'];['Lissandra', 'Pantheon', 'Xerath', 'Kalista', 'Thresh'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
CBLOL/2015_Season/Split_1;2015-02-01;5.1;KaBuM! Black;PaiN Gaming;KaBuM! Black;['Xerath', 'Jarvan IV', 'Janna'];['Kassadin', 'Azir', 'Sivir'];"['Irelia', ""Rek'Sai"", 'Lissandra', 'Vayne', 'Lulu']";['Maokai', 'Vi', 'Morgana', 'Kalista', 'Annie'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud']
CBLOL/2015_Season/Split_1;2015-02-01;5.1;PaiN Gaming;KaBuM! Black;PaiN Gaming;['Kassadin', 'Lissandra', 'Annie'];"[""Rek'Sai"", 'Xerath', 'Katarina']";['Gnar', 'Lee Sin', 'Azir', 'Sivir', 'Braum'];['Jax', 'Jarvan IV', 'Zed', 'Graves', 'Janna'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon']
CBLOL/2015_Season/Split_1;2015-01-31;5.1;JAYOB e-Sports;CNB e-Sports Club;CNB e-Sports Club;['Gnar', 'Azir', 'Ahri'];['Zed', 'LeBlanc', 'Kassadin'];['Cassiopeia', 'Lee Sin', 'Xerath', 'Sivir', 'Janna'];"['Lissandra', ""Rek'Sai"", 'Orianna', 'Graves', 'Annie']";['Element', 'Oxydrean', 'YeTz', 'Theusma', 'Riyev'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos']
CBLOL/2015_Season/Split_1;2015-01-31;5.1;CNB e-Sports Club;JAYOB e-Sports;CNB e-Sports Club;['Zed', 'Cassiopeia', 'LeBlanc'];['Gnar', 'Azir', 'Ahri'];['Lissandra', 'Jarvan IV', 'Kassadin', 'Sivir', 'Annie'];"['Irelia', ""Rek'Sai"", 'Orianna', 'Corki', 'Janna']";['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos'];['Element', 'Oxydrean', 'YeTz', 'Theusma', 'Riyev']
CBLOL/2015_Season/Split_1;2015-01-31;5.1;Dexterity Team;KaBuM! Orange;KaBuM! Orange;['Annie', 'Gnar', 'Azir'];['Riven', 'Jarvan IV', 'Lissandra'];['Rumble', 'Lee Sin', 'Cassiopeia', 'Corki', 'Janna'];['Renekton', 'Vi', 'LeBlanc', 'Sivir', 'Leona'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon']
CBLOL/2015_Season/Split_1;2015-01-31;5.1;KaBuM! Orange;Dexterity Team;KaBuM! Orange;['Riven', 'Janna', 'Cassiopeia'];['Azir', 'Gnar', 'Jarvan IV'];['Lissandra', 'Lee Sin', 'Ahri', 'Graves', 'Annie'];"['Renekton', ""Rek'Sai"", 'Lux', 'Sivir', 'Lulu']";['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho']
CBLOL/2015_Season/Split_1;2015-01-25;5.1;JAYOB e-Sports;PaiN Gaming;PaiN Gaming;['Katarina', 'Gnar', 'Azir'];"[""Rek'Sai"", 'Zed', 'Kassadin']";['Cassiopeia', 'Jarvan IV', 'Fizz', 'Draven', 'Thresh'];['Rumble', 'Lee Sin', 'Jayce', 'Sivir', 'Janna'];['Element', 'Oxydrean', 'YeTz', 'Theusma', 'Riyev'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud']
CBLOL/2015_Season/Split_1;2015-01-25;5.1;PaiN Gaming;JAYOB e-Sports;PaiN Gaming;['Zed', 'Lissandra', 'Kassadin'];['Gnar', 'Katarina', 'Rumble'];"['Maokai', ""Rek'Sai"", 'Azir', 'Sivir', 'Janna']";['Morgana', 'Lee Sin', 'LeBlanc', 'Graves', 'Thresh'];['Leko', 'SirT', 'Kami (Gabriel Bohm Santos)', 'BrTT', 'Dioud'];['Element', 'Oxydrean', 'YeTz', 'Theusma', 'Riyev']
CBLOL/2015_Season/Split_1;2015-01-25;5.1;KaBuM! Orange;Keyd Stars;Keyd Stars;['Zed', 'LeBlanc', 'Kassadin'];['Sivir', 'Annie', 'Azir'];['Irelia', 'Jarvan IV', 'Xerath', 'Graves', 'Nami'];"['Cassiopeia', ""Rek'Sai"", 'Jayce', 'Ezreal', 'Janna']";['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)']
CBLOL/2015_Season/Split_1;2015-01-25;5.1;Keyd Stars;KaBuM! Orange;Keyd Stars;['Sivir', 'Annie', 'Azir'];"[""Rek'Sai"", 'Lee Sin', 'Jarvan IV']";['Gnar', 'Pantheon', 'Kassadin', 'Graves', 'Janna'];['Cassiopeia', 'Aatrox', 'Orianna', 'Tristana', 'Lulu'];['Mylon', 'DayDream', 'Takeshi', 'Emperor (Kim Jin-hyun)', 'Loop (Caio Almeida)'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon']
CBLOL/2015_Season/Split_1;2015-01-24;5.1;Dexterity Team;KaBuM! Black;KaBuM! Black;['Sivir', 'Gnar', 'Irelia'];"['Cassiopeia', ""Rek'Sai"", 'Lissandra']";['Riven', 'Nautilus', 'Lulu', 'Vayne', 'Soraka'];['Jax', 'Jarvan IV', 'Orianna', 'Graves', 'Janna'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon']
CBLOL/2015_Season/Split_1;2015-01-24;5.1;KaBuM! Black;Dexterity Team;KaBuM! Black;['Riven', 'Cassiopeia', 'Jarvan IV'];"['Gnar', 'Sivir', ""Rek'Sai""]";['Irelia', 'Lee Sin', 'Lissandra', 'Vayne', 'Janna'];['Maokai', 'Sejuani', 'Sion', 'Graves', 'Nami'];['SkyBart', 'Danagorn', 'Goku', 'Matsukaze', 'Espeon'];['7ico', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho']
CBLOL/2015_Season/Split_1;2015-01-24;5.1;INTZ;CNB e-Sports Club;INTZ;['Maokai', 'Zed', 'Cassiopeia'];['Azir', 'LeBlanc', 'Lee Sin'];"['Gnar', ""Rek'Sai"", 'Kassadin', 'Graves', 'Lulu']";['Rumble', 'Jarvan IV', 'Xerath', 'Sivir', 'Annie'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos']
CBLOL/2015_Season/Split_1;2015-01-24;5.1;CNB e-Sports Club;INTZ;INTZ;['Azir', 'Rumble', 'Lee Sin'];"[""Rek'Sai"", 'Maokai', 'Zed']";['Irelia', 'Pantheon', 'LeBlanc', 'Sivir', 'Annie'];['Cassiopeia', 'Jarvan IV', 'Kassadin', 'Draven', 'Lulu'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
CBLOL/2015_Season/Split_1;2015-01-17;4.21;INTZ;KaBuM! Orange;INTZ;['Annie', 'Kassadin', 'Azir'];"['Gnar', ""Rek'Sai"", 'Dr. Mundo']";['Rumble', 'Jarvan IV', 'Syndra', 'Corki', 'Nami'];['Renekton', 'Lee Sin', 'LeBlanc', 'Graves', 'Janna'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon']
CBLOL/2015_Season/Split_1;2015-01-17;4.21;Dexterity Team;CNB e-Sports Club;CNB e-Sports Club;['Pantheon', 'Syndra', 'Gnar'];"['Sion', 'Lissandra', ""Rek'Sai""]";['LeBlanc', 'Jarvan IV', 'Jayce', 'Corki', 'Soraka'];['Maokai', 'Lee Sin', 'Orianna', 'Graves', 'Janna'];['Soulsilver', 'Piolho', 'PrZo', 'Rellik (André Guerra)', 'Anjinho'];['Aoshi', 'Nappon', 'Electro (Lucas Dal Prá)', 'Kalec', 'Wos']
CBLOL/2015_Season/Split_1;2015-01-17;4.21;KaBuM! Orange;INTZ;INTZ;"['Lee Sin', 'Gnar', ""Rek'Sai""]";['Annie', 'Kassadin', 'Jarvan IV'];['Jayce', 'Pantheon', 'Xerath', 'Sivir', 'Janna'];['Rumble', 'Vi', 'Azir', 'Corki', 'Nami'];['LEP', 'Dans', 'TinOwns', 'Digolera', 'Eryon'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
