championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
EU_LCS/2015_Season/Spring_Season;2015-03-20;5.5;SK Gaming;Copenhagen Wolves;SK Gaming;['Cassiopeia', 'Maokai', 'Karthus'];['LeBlanc', 'Diana', 'Hecarim'];"['Morgana', ""Rek'Sai"", 'Zed', 'Corki', 'Nami']";['Kennen', 'Fizz', 'Ahri', 'Graves', 'Annie'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)']
EU_LCS/2015_Season/Spring_Season;2015-03-20;5.5;Unicorns of Love;Fnatic;Unicorns of Love;['Zed', 'Rumble', 'Hecarim'];['Sivir', 'Ahri', 'Maokai'];['Yorick', 'Nunu', 'Cassiopeia', 'Caitlyn', 'Annie'];['Lissandra', 'Sejuani', 'LeBlanc', 'Graves', 'Nautilus'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang'];['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR']
EU_LCS/2015_Season/Spring_Season;2015-03-20;5.5;MeetYourMakers;H2k-Gaming;H2k-Gaming;['Thresh', 'Zed', 'LeBlanc'];['Sejuani', 'Olaf', 'Maokai'];"['Gnar', ""Rek'Sai"", 'Viktor', 'Jinx', 'Braum']";"['Lulu', 'Nunu', 'Ahri', ""Kog'Maw"", 'Janna']";['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Noxiak'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing']
EU_LCS/2015_Season/Spring_Season;2015-03-19;5.5;Giants Gaming;SK Gaming;SK Gaming;['Zed', 'Graves', 'Lucian'];"['Cassiopeia', ""Kog'Maw"", 'Nidalee']";"['Jax', ""Rek'Sai"", 'Lulu', 'Jinx', 'Morgana']";['Maokai', 'Lee Sin', 'LeBlanc', 'Tristana', 'Nami'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated']
EU_LCS/2015_Season/Spring_Season;2015-03-19;5.5;Elements;H2k-Gaming;Elements;['Sivir', 'Annie', 'Rumble'];['Blitzcrank', 'Nidalee', 'Sejuani'];['Maokai', 'Nunu', 'Karthus', 'Jinx', 'Janna'];"['Gnar', ""Rek'Sai"", 'LeBlanc', ""Kog'Maw"", 'Thresh']";['Wickd', 'Shook', 'Froggen', 'Rekkles', 'Krepo'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing']
EU_LCS/2015_Season/Spring_Season;2015-03-19;5.5;Copenhagen Wolves;Unicorns of Love;Unicorns of Love;['LeBlanc', 'Nidalee', 'Cassiopeia'];"['Kalista', 'Morgana', ""Rek'Sai""]";['Maokai', 'Sejuani', 'Karthus', 'Sivir', 'Lulu'];['Hecarim', 'Nunu', 'Syndra', 'Graves', 'Annie'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang']
EU_LCS/2015_Season/Spring_Season;2015-03-19;5.5;Team ROCCAT;Fnatic;Fnatic;['Rumble', 'Zed', 'Sejuani'];"['Maokai', ""Kog'Maw"", 'LeBlanc']";"['Jarvan IV', ""Rek'Sai"", 'Lulu', 'Lucian', 'Morgana']";['Hecarim', 'Zac', 'Lissandra', 'Graves', 'Annie'];['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander'];['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR']
EU_LCS/2015_Season/Spring_Season;2015-03-19;5.5;Gambit Gaming;MeetYourMakers;MeetYourMakers;['Leona', 'Graves', 'Nidalee'];"['Zed', 'Sejuani', ""Rek'Sai""]";['Kennen', 'Hecarim', 'Diana', 'Sivir', 'Lulu'];"['Maokai', 'Olaf', 'Viktor', ""Kog'Maw"", 'Nami']";['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Noxiak']
EU_LCS/2015_Season/Spring_Season;2015-03-06;5.4;Gambit Gaming;Giants Gaming;Gambit Gaming;['Jax', 'LeBlanc', 'Ahri'];"['Zed', 'Nidalee', ""Rek'Sai""]";['Kennen', 'Vi', 'Lissandra', 'Kalista', 'Morgana'];['Gnar', 'Jarvan IV', 'Ezreal', 'Corki', 'Annie'];['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle']
EU_LCS/2015_Season/Spring_Season;2015-03-06;5.4;H2k-Gaming;Copenhagen Wolves;H2k-Gaming;['Draven', 'Kalista', 'Cassiopeia'];"[""Rek'Sai"", 'Ahri', 'Nidalee']";['Maokai', 'Lee Sin', 'LeBlanc', 'Sivir', 'Annie'];['Morgana', 'Jarvan IV', 'Lissandra', 'Graves', 'Lulu'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)']
EU_LCS/2015_Season/Spring_Season;2015-03-06;5.4;Fnatic;MeetYourMakers;Fnatic;['Nidalee', 'Ahri', 'Zed'];['Rumble', 'Lissandra', 'Hecarim'];['Gnar', 'Rengar', 'LeBlanc', 'Graves', 'Janna'];"['Irelia', ""Rek'Sai"", 'Viktor', 'Corki', 'Morgana']";['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Noxiak']
EU_LCS/2015_Season/Spring_Season;2015-03-06;5.4;Elements;Unicorns of Love;Unicorns of Love;['Nidalee', 'Sivir', 'Cassiopeia'];['Kalista', 'Lissandra', 'Irelia'];"['Lulu', ""Rek'Sai"", 'Zed', 'Corki', 'Morgana']";['Maokai', 'Sion', 'Ahri', 'Graves', 'Annie'];['Wickd', 'Shook', 'Froggen', 'Rekkles', 'Krepo'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang']
EU_LCS/2015_Season/Spring_Season;2015-03-06;5.4;Team ROCCAT;SK Gaming;SK Gaming;['Annie', 'LeBlanc', 'Nidalee'];"[""Kog'Maw"", 'Zed', ""Rek'Sai""]";['Maokai', 'Lee Sin', 'Twisted Fate', 'Corki', 'Thresh'];['Gnar', 'Rengar', 'Orianna', 'Graves', 'Nami'];['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated']
EU_LCS/2015_Season/Spring_Season;2015-03-05;5.4;Team ROCCAT;Unicorns of Love;Team ROCCAT;"['Cassiopeia', 'Annie', ""Rek'Sai""]";['Zed', 'Kalista', 'Morgana'];"['Maokai', 'Nidalee', 'Lulu', ""Kog'Maw"", 'Janna']";['Poppy', 'Lee Sin', 'Ahri', 'Sivir', 'Thresh'];['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang']
EU_LCS/2015_Season/Spring_Season;2015-03-05;5.4;SK Gaming;Fnatic;SK Gaming;"['Lissandra', ""Rek'Sai"", 'Ahri']";['Maokai', 'Morgana', 'Zed'];['Gnar', 'Nidalee', 'LeBlanc', 'Graves', 'Lulu'];['Rumble', 'Rengar', 'Ezreal', 'Corki', 'Alistar'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated'];['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR']
EU_LCS/2015_Season/Spring_Season;2015-03-05;5.4;Copenhagen Wolves;Elements;Copenhagen Wolves;['Irelia', 'Ahri', 'Lissandra'];['Draven', 'Cassiopeia', 'Jarvan IV'];"['Kennen', ""Rek'Sai"", 'Zed', 'Kalista', 'Lulu']";['Gnar', 'Nidalee', 'Orianna', 'Corki', 'Morgana'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)'];['Wickd', 'Shook', 'Froggen', 'Rekkles', 'Krepo']
EU_LCS/2015_Season/Spring_Season;2015-03-05;5.4;H2k-Gaming;Gambit Gaming;H2k-Gaming;['Nidalee', 'Sejuani', 'Zed'];"['Sivir', 'Annie', ""Rek'Sai""]";['Maokai', 'Jarvan IV', 'Ahri', 'Corki', 'Morgana'];['Kennen', 'Evelynn', 'Lulu', 'Tristana', 'Thresh'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing'];['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward']
EU_LCS/2015_Season/Spring_Season;2015-03-05;5.4;MeetYourMakers;Giants Gaming;MeetYourMakers;"['Jax', ""Rek'Sai"", 'Morgana']";['Irelia', 'Ahri', 'Zed'];['Gnar', 'Nidalee', 'Lulu', 'Corki', 'Leona'];['Maokai', 'Jarvan IV', 'LeBlanc', 'Ezreal', 'Annie'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Noxiak'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle']
EU_LCS/2015_Season/Spring_Season;2015-02-27;5.3;Unicorns of Love;MeetYourMakers;MeetYourMakers;['Zed', 'Morgana', 'Kassadin'];['Nidalee', 'Cassiopeia', 'Maokai'];"['Gnar', ""Rek'Sai"", 'LeBlanc', 'Sivir', 'Annie']";['Irelia', 'Jarvan IV', 'Ahri', 'Corki', 'Leona'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Nisbeth']
EU_LCS/2015_Season/Spring_Season;2015-02-27;5.3;Gambit Gaming;Team ROCCAT;Gambit Gaming;['Lissandra', 'LeBlanc', 'Jarvan IV'];"['Kassadin', 'Nidalee', ""Rek'Sai""]";['Morgana', 'Sejuani', 'Zed', 'Tristana', 'Janna'];['Kennen', 'Lee Sin', 'Ezreal', 'Kalista', 'Annie'];['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward'];['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander']
EU_LCS/2015_Season/Spring_Season;2015-02-27;5.3;SK Gaming;Elements;SK Gaming;['Kassadin', 'Lissandra', 'Ahri'];"['Nidalee', 'Lulu', ""Rek'Sai""]";['Morgana', 'Rengar', 'Zed', 'Graves', 'Annie'];['Maokai', 'Lee Sin', 'Orianna', 'Jinx', 'Thresh'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated'];['Kev1n', 'Shook', 'Froggen', 'Rekkles', 'Krepo']
EU_LCS/2015_Season/Spring_Season;2015-02-27;5.3;Fnatic;Copenhagen Wolves;Fnatic;['Annie', 'Cassiopeia', 'Kassadin'];['Zed', 'Lissandra', 'Rengar'];"['Rumble', ""Rek'Sai"", 'Ezreal', 'Kalista', 'Alistar']";['Morgana', 'Vi', 'LeBlanc', 'Draven', 'Zilean'];['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)']
EU_LCS/2015_Season/Spring_Season;2015-02-27;5.3;H2k-Gaming;Giants Gaming;H2k-Gaming;['Xerath', 'Jax', 'Morgana'];['Annie', 'Kalista', 'Gnar'];['Maokai', 'Jarvan IV', 'Kassadin', 'Jinx', 'Thresh'];"['Kennen', ""Rek'Sai"", 'LeBlanc', 'Sivir', 'Alistar']";['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle']
EU_LCS/2015_Season/Spring_Season;2015-02-26;5.3;Gambit Gaming;Copenhagen Wolves;Gambit Gaming;['Draven', 'Cassiopeia', 'Kalista'];"['Nidalee', 'Kassadin', ""Rek'Sai""]";['Kennen', 'Sejuani', 'Zed', 'Tristana', 'Morgana'];['Maokai', 'Jarvan IV', 'Ahri', 'Graves', 'Annie'];['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)']
EU_LCS/2015_Season/Spring_Season;2015-02-26;5.3;Elements;MeetYourMakers;Elements;"['Nidalee', ""Rek'Sai"", 'LeBlanc']";['Kassadin', 'Thresh', 'Lissandra'];['Maokai', 'Lee Sin', 'Ahri', 'Kalista', 'Blitzcrank'];['Fizz', 'Jarvan IV', 'Morgana', 'Graves', 'Leona'];['Kev1n', 'Shook', 'Froggen', 'Rekkles', 'Krepo'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Nisbeth']
EU_LCS/2015_Season/Spring_Season;2015-02-26;5.3;Team ROCCAT;H2k-Gaming;H2k-Gaming;['Sivir', 'Annie', 'Thresh'];['Zed', 'Kassadin', 'Irelia'];['Lissandra', 'Jarvan IV', 'LeBlanc', 'Tristana', 'Morgana'];"['Maokai', ""Rek'Sai"", 'Ahri', 'Kalista', 'Janna']";['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing']
EU_LCS/2015_Season/Spring_Season;2015-02-26;5.3;Unicorns of Love;SK Gaming;Unicorns of Love;['Zed', 'Graves', 'Kassadin'];['Fizz', 'Irelia', 'Corki'];['Gnar', 'Nidalee', 'Cassiopeia', 'Sivir', 'Annie'];"['Lissandra', ""Rek'Sai"", 'Ezreal', 'Lucian', 'Leona']";['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated']
EU_LCS/2015_Season/Spring_Season;2015-02-26;5.3;Giants Gaming;Fnatic;Fnatic;['Rengar', 'Rumble', 'Lissandra'];['Jax', 'Sivir', 'Morgana'];"['Kennen', ""Rek'Sai"", 'Zed', 'Corki', 'Thresh']";['Gnar', 'Nunu', 'Kassadin', 'Kalista', 'Alistar'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle'];['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR']
EU_LCS/2015_Season/Spring_Season;2015-02-20;5.3;SK Gaming;H2k-Gaming;H2k-Gaming;['Zed', 'Irelia', 'Lissandra'];['Kassadin', 'Nidalee', 'Graves'];"['Kennen', ""Rek'Sai"", 'LeBlanc', 'Caitlyn', 'Lulu']";['Gnar', 'Lee Sin', 'Ahri', 'Sivir', 'Annie'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing']
EU_LCS/2015_Season/Spring_Season;2015-02-20;5.3;Giants Gaming;Unicorns of Love;Giants Gaming;['Cassiopeia', 'Nidalee', 'Kassadin'];"['Jax', 'Gnar', ""Rek'Sai""]";['Renekton', 'Jarvan IV', 'Ahri', 'Sivir', 'Morgana'];['Maokai', 'Lee Sin', 'Xerath', 'Corki', 'Thresh'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang']
EU_LCS/2015_Season/Spring_Season;2015-02-20;5.3;Copenhagen Wolves;MeetYourMakers;Copenhagen Wolves;['LeBlanc', 'Irelia', 'Ahri'];['Draven', 'Kalista', 'Cassiopeia'];['Morgana', 'Jarvan IV', 'Kassadin', 'Graves', 'Lulu'];"['Maokai', ""Rek'Sai"", 'Jayce', 'Corki', 'Annie']";['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Nisbeth']
EU_LCS/2015_Season/Spring_Season;2015-02-20;5.3;Team ROCCAT;Elements;Team ROCCAT;['Kassadin', 'Ahri', 'Lissandra'];['None', 'None', 'Zed'];['Irelia', 'Jarvan IV', 'LeBlanc', 'Corki', 'Morgana'];"['Gnar', ""Rek'Sai"", 'Ezreal', 'Sivir', 'Annie']";['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander'];['Kev1n', 'Shook', 'Froggen', 'Rekkles', 'Nyph']
EU_LCS/2015_Season/Spring_Season;2015-02-20;5.3;Fnatic;Gambit Gaming;Gambit Gaming;['Nidalee', 'Gnar', 'Kassadin'];['Rumble', 'Rengar', 'Lissandra'];['Maokai', 'Olaf', 'Zed', 'Graves', 'Thresh'];"['Kennen', ""Rek'Sai"", 'Ahri', 'Kalista', 'Morgana']";['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR'];['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward']
EU_LCS/2015_Season/Spring_Season;2015-02-19;5.3;Unicorns of Love;H2k-Gaming;H2k-Gaming;['Zed', 'Lissandra', 'Sivir'];['Cassiopeia', 'Maokai', 'Nidalee'];['Irelia', 'Jarvan IV', 'Syndra', 'Corki', 'Morgana'];"['Gnar', ""Rek'Sai"", 'Orianna', 'Graves', 'Thresh']";['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang'];['Odoamne', 'Loulex', 'Ryu', 'Hjarnan', 'KaSing']
EU_LCS/2015_Season/Spring_Season;2015-02-19;5.3;MeetYourMakers;Gambit Gaming;Gambit Gaming;['LeBlanc', 'Zed', 'Thresh'];['Sivir', 'Kassadin', 'Ahri'];"['Irelia', ""Rek'Sai"", 'Xerath', 'Corki', 'Leona']";['Renekton', 'Nidalee', 'Ezreal', 'Graves', 'Annie'];['Jwaow', 'H0R0', 'Kori', 'MrRalleZ', 'Nisbeth'];['Cabochard', 'Diamond (Danil Reshetnikov)', 'Betsy', 'P1noy', 'Edward']
EU_LCS/2015_Season/Spring_Season;2015-02-19;5.3;Fnatic;SK Gaming;Fnatic;['Kennen', 'Gnar', 'Kassadin'];['Lissandra', 'Rengar', 'Leona'];"['Rumble', ""Rek'Sai"", 'Zed', 'Corki', 'Thresh']";['Renekton', 'Jarvan IV', 'Ahri', 'Graves', 'Annie'];['Huni', 'Reignover', 'Febiven', 'Steeelback', 'YellOwStaR'];['Fredy122', 'Svenskeren', 'Fox (Hampus Myhre)', 'FORG1VENGRE', 'NRated']
EU_LCS/2015_Season/Spring_Season;2015-02-19;5.3;Elements;Giants Gaming;Giants Gaming;['None', 'None', 'Jax'];['Rengar', 'Kassadin', 'Nidalee'];['Lissandra', 'Lee Sin', 'Ahri', 'Corki', 'Annie'];"['Gnar', ""Rek'Sai"", 'Xerath', 'Sivir', 'Morgana']";['Kev1n', 'Shook', 'Froggen', 'Rekkles', 'Nyph'];['Werlyb', 'Fr3deric', 'PePiiNeRO', 'Adryh (Adrián Pérez)', 'Rydle']
EU_LCS/2015_Season/Spring_Season;2015-02-19;5.3;Team ROCCAT;Copenhagen Wolves;Copenhagen Wolves;['Cassiopeia', 'Kalista', 'Annie'];['LeBlanc', 'Zed', 'Kassadin'];['Lissandra', 'Nidalee', 'Ezreal', 'Corki', 'Morgana'];['Maokai', 'Jarvan IV', 'Ahri', 'Draven', 'Lulu'];['Overpow', 'Jankos', 'Nukeduck', 'Woolite', 'Vander'];['YoungBuck', 'Airwaks', 'Soren (Søren Frederiksen)', 'Freeze', 'Unlimited (Petar Georgiev)']
EU_LCS/2015_Season/Spring_Season;2015-02-13;5.2;MeetYourMakers;Unicorns of Love;Unicorns of Love;['Azir', 'Cassiopeia', 'Gnar'];['Lissandra', 'Jarvan IV', 'Kassadin'];['Rumble', 'Lee Sin', 'Ahri', 'Graves', 'Janna'];"['Maokai', 'Nidalee', ""Kog'Maw"", 'Caitlyn', 'Morgana']";['Mimer', 'H0R0', 'Kori', 'MrRalleZ', 'Nisbeth'];['Vizicsacsi', 'Kikis', 'PowerOfEvil', 'Vardags', 'Hylissang']
