championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
LPL/2015_Season/Spring_Season;2015-04-11;;LGD Gaming;Oh My God;LGD Gaming;['Janna', 'LeBlanc', 'Sejuani'];['Urgot', 'Kennen', 'Kalista'];"['Hecarim', ""Rek'Sai"", 'Kassadin', 'Sivir', 'Bard']";['Maokai', 'Gragas', 'Ahri', 'Vayne', 'Thresh'];['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)'];['San (Guo Jun-Liang)', 'LoveLing', 'Cool', 'Uzi (Jian Zi-Hao)', 'Cloud (Hu Zhen-Wei)']
LPL/2015_Season/Spring_Season;2015-04-11;;Oh My God;LGD Gaming;LGD Gaming;['Urgot', 'Kennen', 'Sejuani'];"['LeBlanc', 'Ahri', ""Rek'Sai""]";"['Gnar', 'Gragas', ""Kog'Maw"", 'Kalista', 'Nautilus']";['Maokai', 'Nunu', 'Orianna', 'Twitch', 'Janna'];['San (Guo Jun-Liang)', 'LoveLing', 'Cool', 'Uzi (Jian Zi-Hao)', 'Cloud (Hu Zhen-Wei)'];['Flame', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)']
LPL/2015_Season/Spring_Season;2015-04-11;;Star Horn Royal Club;Snake Esports;Snake Esports;"['Karthus', 'Draven', ""Kog'Maw""]";['LeBlanc', 'Sejuani', 'Gragas'];"['Maokai', ""Rek'Sai"", 'Ahri', 'Vayne', 'Blitzcrank']";['Trundle', 'Nunu', 'Cassiopeia', 'Kalista', 'Thresh'];['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)'];['Flandre', 'Beast (Kim Joo-hyun)', 'BAKA', 'KRYST4L', 'Ella']
LPL/2015_Season/Spring_Season;2015-04-11;;Snake Esports;Star Horn Royal Club;Snake Esports;['LeBlanc', 'Nautilus', 'Sejuani'];"['Draven', ""Kog'Maw"", 'Janna']";['Maokai', 'Gragas', 'Karthus', 'Kalista', 'Thresh'];"['Hecarim', ""Rek'Sai"", 'Vladimir', 'Jinx', 'Kennen']";['Flandre', 'Beast (Kim Joo-hyun)', 'BAKA', 'KRYST4L', 'Ella'];['V', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)']
LPL/2015_Season/Spring_Season;2015-04-11;;Gamtee;Team King;Gamtee;"['Kalista', ""Rek'Sai"", 'Urgot']";['LeBlanc', 'Sejuani', 'Azir'];['Lulu', 'Nunu', 'Lucian', 'Jinx', 'Nami'];['Sion', 'Elise', 'Vladimir', 'Vayne', 'Janna'];['LetMe', 'Hu1', 'Xiaohu', 'Tale', 'SinkDream'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn']
LPL/2015_Season/Spring_Season;2015-04-11;;Team King;Gamtee;Team King;['LeBlanc', 'Sejuani', 'Azir'];['Kalista', 'Rengar', 'Urgot'];"['Sion', ""Rek'Sai"", 'Vladimir', 'Vayne', 'Janna']";"['Hecarim', 'Gragas', 'Diana', ""Kog'Maw"", 'Kennen']";['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn'];['LetMe', 'Hu1', 'Xiaohu', 'Tale', 'SinkDream']
LPL/2015_Season/Spring_Season;2015-04-10;;EDward Gaming;Vici Gaming;EDward Gaming;['Lissandra', 'Hecarim', 'Twisted Fate'];['LeBlanc', 'Annie', 'Thresh'];['Maokai', 'Sejuani', 'Karthus', 'Kalista', 'Nami'];"['Gnar', ""Rek'Sai"", 'Vladimir', 'Urgot', 'Kennen']";['Koro1', 'ClearLove', 'PawN', 'Deft', 'Meiko'];['Carry (Wang Zu-Jing)', 'DanDy', 'Hetong', 'Vasilii', 'Mata']
LPL/2015_Season/Spring_Season;2015-04-10;;Vici Gaming;EDward Gaming;EDward Gaming;['LeBlanc', 'Annie', 'Maokai'];['None', 'None', 'None'];"['Hecarim', ""Rek'Sai"", 'Lulu', 'Sivir', 'Nautilus']";['Gnar', 'Sejuani', 'Morgana', 'Urgot', 'Thresh'];['Carry (Wang Zu-Jing)', 'DanDy', 'Hetong', 'Vasilii', 'Mata'];['Koro1', 'ClearLove', 'PawN', 'Deft', 'Meiko']
LPL/2015_Season/Spring_Season;2015-04-10;;Star Horn Royal Club;Invictus Gaming;Star Horn Royal Club;['LeBlanc', 'Azir', 'Sejuani'];"['Lulu', 'Maokai', ""Rek'Sai""]";['Hecarim', 'Gragas', 'Vladimir', 'Jinx', 'Thresh'];['Gnar', 'Udyr', 'Ryze', 'Kalista', 'Nautilus'];['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)'];['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties']
LPL/2015_Season/Spring_Season;2015-04-10;;Invictus Gaming;Star Horn Royal Club;Invictus Gaming;"[""Rek'Sai"", 'Lulu', 'Maokai']";['Sejuani', 'LeBlanc', 'Nautilus'];['Gnar', 'Gragas', 'Azir', 'Kalista', 'Janna'];['Sion', 'Jarvan IV', 'Vladimir', 'Vayne', 'Kennen'];['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties'];['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)']
LPL/2015_Season/Spring_Season;2015-04-10;;Energy Pacemaker;Masters 3;Energy Pacemaker;['Ryze', 'Thresh', 'Xerath'];"[""Cho'Gath"", 'Lulu', 'Urgot']";['Fizz', 'Nunu', 'Azir', 'Graves', 'Annie'];['Maokai', 'Gragas', 'LeBlanc', 'Kalista', 'Nautilus'];['AmazingJ', 'Drizzle', 'Raphael (Ko Jae-hyun)', 'ZangAo', 'X1u'];['Looper', 'Condi', 'Dade', 'SmLz', 'Lovecd']
LPL/2015_Season/Spring_Season;2015-04-10;;Masters 3;Energy Pacemaker;Masters 3;"['Lulu', ""Cho'Gath"", 'Urgot']";['Ryze', 'LeBlanc', 'Maokai'];['Hecarim', 'Gragas', 'Azir', 'Graves', 'Annie'];['Gnar', 'Jarvan IV', 'Xerath', 'Kalista', 'Thresh'];['Looper', 'Condi', 'Dade', 'SmLz', 'Lovecd'];['AmazingJ', 'Drizzle', 'Raphael (Ko Jae-hyun)', 'ZangAo', 'X1u']
LPL/2015_Season/Spring_Season;2015-04-10;;Gamtee;LGD Gaming;Gamtee;['Janna', 'Kalista', 'Urgot'];"[""Rek'Sai"", 'Azir', 'Kennen']";['Yorick', 'Sejuani', 'Irelia', 'Lucian', 'Leona'];['Hecarim', 'Riven', 'LeBlanc', 'Vayne', 'Nunu'];['LetMe', 'Hu1', 'Xiaohu', 'Tale', 'SinkDream'];['Flame', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)']
LPL/2015_Season/Spring_Season;2015-04-10;;LGD Gaming;Gamtee;LGD Gaming;"['Nautilus', 'Azir', ""Rek'Sai""]";['Urgot', 'Sejuani', 'Diana'];['Hecarim', 'Gragas', 'Orianna', 'Kalista', 'Janna'];['Maokai', 'Nunu', 'Lulu', 'Jinx', 'Thresh'];['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)'];['LetMe', 'Hu1', 'Xiaohu', 'Tale', 'SinkDream']
LPL/2015_Season/Spring_Season;2015-04-05;;Vici Gaming;LGD Gaming;Vici Gaming;['Diana', 'LeBlanc', 'Ahri'];['Sejuani', 'Maokai', 'Nidalee'];"['Hecarim', ""Rek'Sai"", 'Twisted Fate', 'Urgot', 'Nautilus']";"['Shyvana', ""Kha'Zix"", 'Riven', 'Miss Fortune', 'Janna']";['Carry (Wang Zu-Jing)', 'DanDy', 'Hetong', 'Vasilii', 'Mata'];['Flame', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)']
LPL/2015_Season/Spring_Season;2015-04-05;;LGD Gaming;Vici Gaming;LGD Gaming;"[""Rek'Sai"", 'Janna', 'Hecarim']";['Rumble', 'Diana', 'Sejuani'];['Galio', 'Rengar', 'Kassadin', 'Ashe', 'Thresh'];"['Maokai', 'Nidalee', ""Cho'Gath"", 'Sivir', 'Kennen']";['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)'];['Carry (Wang Zu-Jing)', 'DanDy', 'Hetong', 'Vasilii', 'Mata']
LPL/2015_Season/Spring_Season;2015-04-05;;Invictus Gaming;Team King;Team King;['Urgot', 'Maokai', 'Janna'];['Ahri', 'LeBlanc', 'Annie'];['Vladimir', 'Nidalee', 'Twisted Fate', 'Kalista', 'Thresh'];"['Sion', ""Rek'Sai"", 'Karthus', 'Graves', 'Nautilus']";['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn']
LPL/2015_Season/Spring_Season;2015-04-05;;Team King;Invictus Gaming;Team King;['LeBlanc', 'Ahri', 'Annie'];"['Maokai', ""Cho'Gath"", 'Irelia']";"['Sion', ""Rek'Sai"", 'Vladimir', 'Vayne', 'Janna']";['Trundle', 'Sejuani', 'Azir', 'Kalista', 'Lulu'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn'];['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties']
LPL/2015_Season/Spring_Season;2015-04-05;;Energy Pacemaker;Team WE;Team WE;"['Vladimir', 'Urgot', ""Rek'Sai""]";['Lulu', 'Nautilus', 'Gnar'];['Maokai', 'Sejuani', 'Ezreal', 'Draven', 'Janna'];['Sion', 'Nidalee', 'LeBlanc', 'Kalista', 'Thresh'];['AmazingJ', 'Drizzle', 'Raphael (Ko Jae-hyun)', 'ZangAo', 'X1u'];['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe']
LPL/2015_Season/Spring_Season;2015-04-05;;Team WE;Energy Pacemaker;Team WE;['Lulu', 'Gnar', 'Nautilus'];['None', 'None', 'None'];['Sion', 'Nunu', 'Vladimir', 'Jinx', 'Thresh'];"['Hecarim', 'Sejuani', ""Cho'Gath"", 'Urgot', 'Janna']";['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe'];['AmazingJ', 'Drizzle', 'Raphael (Ko Jae-hyun)', 'ZangAo', 'X1u']
LPL/2015_Season/Spring_Season;2015-04-05;;Masters 3;Snake Esports;Masters 3;['Lulu', 'Draven', 'Maokai'];['Sejuani', 'Ryze', 'Urgot'];['Hecarim', 'Jarvan IV', 'LeBlanc', 'Kalista', 'Thresh'];"['Shyvana', 'Gragas', 'Xerath', ""Kog'Maw"", 'Janna']";['Looper', 'Condi', 'Dade', 'SmLz', 'Lovecd'];['Flandre', 'Beast (Kim Joo-hyun)', 'BAKA', 'KRYST4L', 'Ella']
LPL/2015_Season/Spring_Season;2015-04-05;;Snake Esports;Masters 3;Snake Esports;['Ryze', 'Sejuani', 'Urgot'];['Lulu', 'Janna', 'Kalista'];['Trundle', 'Gragas', 'Karthus', 'Draven', 'Morgana'];['Maokai', 'Lee Sin', 'Xerath', 'Corki', 'Nautilus'];['Flandre', 'Beast (Kim Joo-hyun)', 'BAKA', 'KRYST4L', 'Ella'];['Looper', 'Condi', 'Dade', 'SmLz', 'Lovecd']
LPL/2015_Season/Spring_Season;2015-04-04;;Team WE;Team King;Team WE;"[""Cho'Gath"", 'Karthus', 'Nautilus']";['Sion', 'Vladimir', 'Urgot'];['Maokai', 'Nidalee', 'LeBlanc', 'Lucian', 'Thresh'];['Hecarim', 'Lee Sin', 'Lissandra', 'Kalista', 'Irelia'];['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn']
LPL/2015_Season/Spring_Season;2015-04-04;;Team King;Team WE;Team King;['Sion', 'Vladimir', 'Janna'];"[""Cho'Gath"", 'Nautilus', 'Azir']";"['Hecarim', ""Rek'Sai"", 'Karthus', 'Kalista', 'Irelia']";['Maokai', 'Sejuani', 'Ahri', 'Urgot', 'Thresh'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn'];['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe']
LPL/2015_Season/Spring_Season;2015-04-04;;Masters 3;Invictus Gaming;Invictus Gaming;['Lulu', 'Urgot', 'Sion'];['Ryze', 'Maokai', 'Kalista'];"['Singed', 'Sejuani', 'Azir', ""Kog'Maw"", 'Nami']";['Shen', 'Gragas', 'LeBlanc', 'Ezreal', 'Janna'];['Looper', 'Condi', 'Dade', 'SmLz', 'Lovecd'];['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties']
LPL/2015_Season/Spring_Season;2015-04-04;;Invictus Gaming;Masters 3;Invictus Gaming;['Xerath', 'Ryze', 'Maokai'];['Lulu', 'LeBlanc', 'Sion'];['Shen', 'Gragas', 'Azir', 'Kalista', 'Thresh'];['Hecarim', 'Sejuani', 'Vladimir', 'Urgot', 'Janna'];['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties'];['Looper', 'Condi', 'Dade', 'SmLz', 'Lovecd']
LPL/2015_Season/Spring_Season;2015-04-04;;Snake Esports;Gamtee;Snake Esports;['Sejuani', 'Nautilus', 'LeBlanc'];['Thresh', 'Xerath', 'Maokai'];['Trundle', 'Volibear', 'Lulu', 'Kalista', 'Janna'];"['Rengar', 'Nunu', 'Lissandra', ""Kog'Maw"", 'Nami']";['Flandre', 'Beast (Kim Joo-hyun)', 'BAKA', 'KRYST4L', 'Ella'];['LetMe', 'Hu1', 'Xiaohu', 'Tale', 'SinkDream']
LPL/2015_Season/Spring_Season;2015-04-04;;Gamtee;Snake Esports;Snake Esports;['Kalista', 'Lulu', 'Maokai'];['Sejuani', 'Nautilus', 'Xerath'];"['Hecarim', ""Rek'Sai"", 'LeBlanc', 'Graves', 'Morgana']";['Shyvana', 'Gragas', 'Azir', 'Draven', 'Thresh'];['LetMe', 'Hu1', 'Xiaohu', 'Tale', 'SinkDream'];['Flandre', 'Beast (Kim Joo-hyun)', 'BAKA', 'KRYST4L', 'Ella']
LPL/2015_Season/Spring_Season;2015-04-04;;Star Horn Royal Club;Energy Pacemaker;Star Horn Royal Club;"['Kalista', 'Janna', ""Rek'Sai""]";['Maokai', 'Thresh', 'Jinx'];['Hecarim', 'Jarvan IV', 'LeBlanc', 'Lucian', 'Nautilus'];"['Gnar', 'Sejuani', 'Lulu', ""Kog'Maw"", 'Nami']";['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)'];['AmazingJ', 'Drizzle', 'Raphael (Ko Jae-hyun)', 'ZangAo', 'X1u']
LPL/2015_Season/Spring_Season;2015-04-04;;Energy Pacemaker;Star Horn Royal Club;Star Horn Royal Club;"['Lulu', ""Rek'Sai"", 'LeBlanc']";['Kalista', 'Janna', 'Hecarim'];['Maokai', 'Nunu', 'Vladimir', 'Corki', 'Nautilus'];['Gnar', 'Sejuani', 'Ryze', 'Jinx', 'Thresh'];['AmazingJ', 'Drizzle', 'Raphael (Ko Jae-hyun)', 'ZangAo', 'X1u'];['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)']
LPL/2015_Season/Spring_Season;2015-04-03;;Team WE;EDward Gaming;Team WE;['Lulu', 'Lissandra', 'Nautilus'];['Vladimir', 'Sejuani', 'Nidalee'];['Sion', 'Lee Sin', 'Ahri', 'Urgot', 'Thresh'];"['Maokai', ""Rek'Sai"", 'LeBlanc', 'Kalista', 'Alistar']";['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe'];['Koro1', 'ClearLove', 'U', 'Deft', 'Meiko']
LPL/2015_Season/Spring_Season;2015-04-03;;EDward Gaming;Team WE;EDward Gaming;['Sivir', 'Nidalee', 'Vladimir'];['Annie', 'Lulu', 'Urgot'];['Jarvan IV', 'Sejuani', 'Lissandra', 'Kalista', 'Nautilus'];['Maokai', 'Nunu', 'LeBlanc', 'Graves', 'Thresh'];['Koro1', 'ClearLove', 'U', 'Deft', 'Meiko'];['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe']
LPL/2015_Season/Spring_Season;2015-04-03;;Star Horn Royal Club;Vici Gaming;Vici Gaming;['Twisted Fate', 'Nidalee', 'Janna'];['Ahri', 'LeBlanc', 'Maokai'];"['Jax', ""Rek'Sai"", 'Lulu', 'Lucian', 'Leona']";"['Hecarim', 'Sejuani', ""Cho'Gath"", 'Graves', 'Thresh']";['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)'];['Carry (Wang Zu-Jing)', 'DanDy', 'Hetong', 'Vasilii', 'Mata']
LPL/2015_Season/Spring_Season;2015-04-03;;Vici Gaming;Star Horn Royal Club;Vici Gaming;['LeBlanc', 'Ahri', 'Maokai'];"['Nidalee', ""Rek'Sai"", 'Sejuani']";['Hecarim', 'Udyr', 'Twisted Fate', 'Graves', 'Janna'];['Gnar', 'Jarvan IV', 'Diana', 'Lucian', 'Nami'];['Carry (Wang Zu-Jing)', 'DanDy', 'Hetong', 'Vasilii', 'Mata'];['Cola (Jiang Nan)', 'Blank (Kang Sun-gu)', 'Corn (Lei Wen)', 'NaMei', 'Zero (Yoon Kyung-sup)']
LPL/2015_Season/Spring_Season;2015-04-03;;Team King;LGD Gaming;Team King;['LeBlanc', 'Diana', 'Sejuani'];"['Rengar', 'Irelia', ""Rek'Sai""]";"['Hecarim', 'Elise', ""Cho'Gath"", 'Urgot', 'Nautilus']";['Maokai', 'Nunu', 'Anivia', 'Lucian', 'Bard'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn'];['Flame', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)']
LPL/2015_Season/Spring_Season;2015-04-03;;LGD Gaming;Team King;LGD Gaming;"['Rengar', 'Irelia', ""Rek'Sai""]";['LeBlanc', 'Vladimir', 'Diana'];"['Rumble', 'Sejuani', 'Orianna', ""Kog'Maw"", 'Janna']";"['Maokai', 'Vi', ""Cho'Gath"", 'Urgot', 'Nautilus']";['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)'];['Skye', 'Mlxg', 'Assassin', 'Wuxin', 'Leyn']
LPL/2015_Season/Spring_Season;2015-04-03;;Oh My God;Energy Pacemaker;Oh My God;"['Sejuani', 'Annie', ""Rek'Sai""]";['LeBlanc', 'Maokai', 'Nidalee'];['Gnar', 'Rengar', 'Anivia', 'Jinx', 'Nautilus'];"['Irelia', 'Lee Sin', ""Cho'Gath"", 'Kalista', 'Thresh']";['Gogoing', 'LoveLing', 'Cool', 'Uzi (Jian Zi-Hao)', 'Cloud (Hu Zhen-Wei)'];['AmazingJ', 'Captain57', 'Luo (Yin Peng)', 'ZangAo', 'X1u']
LPL/2015_Season/Spring_Season;2015-04-03;;Energy Pacemaker;Oh My God;Energy Pacemaker;['Viktor', 'LeBlanc', 'Nidalee'];"['Maokai', 'Thresh', ""Rek'Sai""]";['Gnar', 'Sejuani', 'Karma', 'Kalista', 'Janna'];['Hecarim', 'Lee Sin', 'Vladimir', 'Lucian', 'Annie'];['AmazingJ', 'Captain57', 'Luo (Yin Peng)', 'ZangAo', 'X1u'];['Gogoing', 'LoveLing', 'Cool', 'Uzi (Jian Zi-Hao)', 'Cloud (Hu Zhen-Wei)']
LPL/2015_Season/Spring_Season;2015-03-21;;LGD Gaming;Team WE;Team WE;"['Nidalee', 'Sion', ""Rek'Sai""]";"[""Cho'Gath"", 'Thresh', 'Rumble']";['Morgana', 'Jarvan IV', 'LeBlanc', 'Vayne', 'Annie'];['Maokai', 'Lee Sin', 'Ahri', 'Lucian', 'Janna'];['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)'];['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe']
LPL/2015_Season/Spring_Season;2015-03-21;;Oh My God;Invictus Gaming;Invictus Gaming;"[""Cho'Gath"", 'Nidalee', 'Lee Sin']";['Thresh', 'LeBlanc', 'Janna'];['Maokai', 'Nunu', 'Viktor', 'Lucian', 'Annie'];"['Lulu', ""Rek'Sai"", 'Ahri', ""Kog'Maw"", 'Nami']";['Gogoing', 'LoveLing', 'Cool', 'Uzi (Jian Zi-Hao)', 'Cloud (Hu Zhen-Wei)'];['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties']
LPL/2015_Season/Spring_Season;2015-03-21;;Masters 3;LGD Gaming;Masters 3;"[""Cho'Gath"", 'Rumble', 'Vi']";"['Xerath', 'Corki', ""Rek'Sai""]";['Lissandra', 'Lee Sin', 'Viktor', 'Sivir', 'Janna'];['Kennen', 'Rengar', 'Ahri', 'Graves', 'Thresh'];['Looper', 'Condi', 'Dade', 'Candy (Tang Xin)', 'Lovecd'];['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)']
LPL/2015_Season/Spring_Season;2015-03-21;;Team WE;LGD Gaming;LGD Gaming;"[""Cho'Gath"", 'Thresh', 'Rumble']";"[""Rek'Sai"", 'Nidalee', 'LeBlanc']";['Maokai', 'Jarvan IV', 'Viktor', 'Graves', 'Morgana'];['Hecarim', 'Vi', 'Diana', 'Sivir', 'Janna'];['Aluka', 'Spirit', 'Xiye', 'Mystic', 'YuZhe'];['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)']
LPL/2015_Season/Spring_Season;2015-03-21;;Invictus Gaming;Oh My God;Invictus Gaming;['LeBlanc', 'Thresh', 'Ahri'];['Maokai', 'Lee Sin', 'Rumble'];['Sion', 'Nidalee', 'Viktor', 'Ezreal', 'Janna'];"[""Rek'Sai"", 'Nunu', ""Cho'Gath"", 'Kalista', 'Sona']";['Zzitai', 'KaKAO', 'RooKie', 'Kid', 'Kitties'];['Gogoing', 'LoveLing', 'Cool', 'Uzi (Jian Zi-Hao)', 'Cloud (Hu Zhen-Wei)']
LPL/2015_Season/Spring_Season;2015-03-21;;LGD Gaming;Masters 3;LGD Gaming;['Xerath', 'Corki', 'Morgana'];"[""Rek'Sai"", 'Ahri', 'Vi']";"['Rumble', 'Jarvan IV', ""Cho'Gath"", 'Vayne', 'Janna']";['Hecarim', 'Rengar', 'Ryze', 'Kalista', 'Thresh'];['Acorn', 'TBQ', 'We1less', 'Imp', 'Pyl (Chen Bo)'];['Looper', 'Condi', 'Dade', 'Candy (Tang Xin)', 'Lovecd']
